preprocessing,model,k1,b,query,rank,doc,score,grade
stopwords+stemming,vector,,,101,16,1,0.108232,0
stopwords+stemming,vector,,,101,17,187,0.105167,0
stopwords+stemming,vector,,,101,18,824,0.103721,2
stopwords+stemming,vector,,,101,19,1026,0.100090,0
stopwords+stemming,vector,,,101,20,284,0.093260,0
stopwords+stemming,vector,,,101,21,692,0.091677,0
stopwords+stemming,vector,,,101,22,195,0.090621,0
stopwords+stemming,vector,,,101,23,1120,0.090121,0
stopwords+stemming,vector,,,101,24,599,0.085084,0
stopwords+stemming,vector,,,101,25,767,0.083842,0
stopwords+stemming,vector,,,101,26,694,0.078584,0
stopwords+stemming,vector,,,101,27,162,0.078004,0
stopwords+stemming,vector,,,101,28,1112,0.075742,0
stopwords+stemming,vector,,,101,29,867,0.075310,0
stopwords+stemming,vector,,,101,30,419,0.075160,0
stopwords+stemming,vector,,,101,31,469,0.075006,0
stopwords+stemming,vector,,,101,32,1015,0.074956,0
stopwords+stemming,vector,,,101,33,801,0.074883,0
stopwords+stemming,vector,,,101,34,636,0.074727,0
stopwords+stemming,vector,,,101,35,957,0.073617,0
stopwords+stemming,vector,,,101,36,73,0.073368,0
stopwords+stemming,vector,,,101,37,837,0.073240,0
stopwords+stemming,vector,,,101,38,369,0.071001,0
stopwords+stemming,vector,,,101,39,197,0.070967,0
stopwords+stemming,vector,,,101,40,1382,0.070404,0
stopwords+stemming,vector,,,101,41,693,0.067867,0
stopwords+stemming,vector,,,101,42,840,0.067801,0
stopwords+stemming,vector,,,101,43,186,0.067034,0
stopwords+stemming,vector,,,101,44,1027,0.066592,0
stopwords+stemming,vector,,,101,45,1262,0.065450,0
stopwords+stemming,vector,,,101,46,1048,0.065438,0
stopwords+stemming,vector,,,101,47,460,0.065393,0
stopwords+stemming,vector,,,101,48,665,0.064001,0
stopwords+stemming,vector,,,101,49,1013,0.063993,0
stopwords+stemming,vector,,,101,50,1047,0.063593,0
stopwords+stemming,vector,,,101,51,979,0.063570,0
stopwords+stemming,vector,,,101,52,743,0.062915,0
stopwords+stemming,vector,,,101,53,977,0.061168,0
stopwords+stemming,vector,,,101,54,404,0.060999,0
stopwords+stemming,vector,,,101,55,532,0.059924,0
stopwords+stemming,vector,,,101,56,1072,0.059535,0
stopwords+stemming,vector,,,101,57,847,0.059043,0
stopwords+stemming,vector,,,101,58,680,0.058440,0
stopwords+stemming,vector,,,101,59,551,0.057961,0
stopwords+stemming,vector,,,101,60,866,0.057581,0
stopwords+stemming,vector,,,101,61,130,0.057350,0
stopwords+stemming,vector,,,101,62,897,0.057134,0
stopwords+stemming,vector,,,101,63,1035,0.056888,0
stopwords+stemming,vector,,,101,64,853,0.056003,0
stopwords+stemming,vector,,,101,65,901,0.055860,0
stopwords+stemming,vector,,,101,66,247,0.055174,0
stopwords+stemming,vector,,,101,67,390,0.054921,0
stopwords+stemming,vector,,,101,68,122,0.054161,0
stopwords+stemming,vector,,,101,69,1361,0.052019,0
stopwords+stemming,vector,,,101,70,1392,0.051279,0
stopwords+stemming,vector,,,101,71,1025,0.050470,0
stopwords+stemming,vector,,,101,72,556,0.050422,0
stopwords+stemming,vector,,,101,73,829,0.050224,0
stopwords+stemming,vector,,,101,74,1396,0.049508,0
stopwords+stemming,vector,,,101,75,1264,0.049390,0
stopwords+stemming,vector,,,101,76,1014,0.048835,0
stopwords+stemming,vector,,,101,77,1031,0.048180,0
stopwords+stemming,vector,,,101,78,956,0.047737,0
stopwords+stemming,vector,,,101,79,1370,0.047610,0
stopwords+stemming,vector,,,101,80,1345,0.047578,0
stopwords+stemming,vector,,,101,81,275,0.047566,0
stopwords+stemming,vector,,,101,82,827,0.047291,0
stopwords+stemming,vector,,,101,83,451,0.047194,0
stopwords+stemming,vector,,,101,84,821,0.046890,0
stopwords+stemming,vector,,,101,85,740,0.046808,0
stopwords+stemming,vector,,,101,86,379,0.046703,0
stopwords+stemming,vector,,,101,87,462,0.046526,0
stopwords+stemming,vector,,,101,88,938,0.046498,0
stopwords+stemming,vector,,,101,89,445,0.045012,0
stopwords+stemming,vector,,,101,90,814,0.044992,0
stopwords+stemming,vector,,,101,91,863,0.044789,0
stopwords+stemming,vector,,,101,92,504,0.044504,0
stopwords+stemming,vector,,,101,93,184,0.044348,0
stopwords+stemming,vector,,,101,94,955,0.044138,0
stopwords+stemming,vector,,,101,95,1171,0.043881,0
stopwords+stemming,vector,,,101,96,656,0.043270,0
stopwords+stemming,vector,,,101,97,1053,0.043215,0
stopwords+stemming,vector,,,101,98,14,0.043137,0
stopwords+stemming,vector,,,101,99,862,0.042608,0
stopwords+stemming,vector,,,101,100,790,0.042464,0
stopwords+stemming,vector,,,102,1,910,0.237017,3
stopwords+stemming,vector,,,102,2,287,0.145569,0
stopwords+stemming,vector,,,102,3,728,0.139033,1
stopwords+stemming,vector,,,102,4,1289,0.120524,0
stopwords+stemming,vector,,,102,5,516,0.115994,0
stopwords+stemming,vector,,,102,6,729,0.113941,0
stopwords+stemming,vector,,,102,7,1092,0.111666,0
stopwords+stemming,vector,,,102,8,286,0.111348,0
stopwords+stemming,vector,,,102,9,676,0.108898,0
stopwords+stemming,vector,,,102,10,650,0.103115,0
stopwords+stemming,vector,,,102,11,998,0.102141,0
stopwords+stemming,vector,,,102,12,1007,0.101748,0
stopwords+stemming,vector,,,102,13,1389,0.100935,0
stopwords+stemming,vector,,,102,14,1260,0.099373,0
stopwords+stemming,vector,,,102,15,1001,0.099171,0
stopwords+stemming,vector,,,102,16,27,0.098546,0
stopwords+stemming,vector,,,102,17,853,0.096248,0
stopwords+stemming,vector,,,102,18,1333,0.092708,0
stopwords+stemming,vector,,,102,19,446,0.091304,0
stopwords+stemming,vector,,,102,20,783,0.088211,0
stopwords+stemming,vector,,,102,21,860,0.087888,0
stopwords+stemming,vector,,,102,22,1015,0.085772,0
stopwords+stemming,vector,,,102,23,660,0.085690,0
stopwords+stemming,vector,,,102,24,231,0.085521,0
stopwords+stemming,vector,,,102,25,824,0.085431,0
stopwords+stemming,vector,,,102,26,713,0.085205,0
stopwords+stemming,vector,,,102,27,782,0.084629,0
stopwords+stemming,vector,,,102,28,594,0.083429,0
stopwords+stemming,vector,,,102,29,140,0.083220,0
stopwords+stemming,vector,,,102,30,654,0.082992,0
stopwords+stemming,vector,,,102,31,703,0.081769,0
stopwords+stemming,vector,,,102,32,1268,0.081468,0
stopwords+stemming,vector,,,102,33,1242,0.081380,0
stopwords+stemming,vector,,,102,34,1006,0.081181,0
stopwords+stemming,vector,,,102,35,1024,0.081127,0
stopwords+stemming,vector,,,102,36,313,0.080855,0
stopwords+stemming,vector,,,102,37,1039,0.080170,0
stopwords+stemming,vector,,,102,38,913,0.079920,2
stopwords+stemming,vector,,,102,39,362,0.079218,0
stopwords+stemming,vector,,,102,40,1331,0.078849,0
stopwords+stemming,vector,,,102,41,862,0.078726,0
stopwords+stemming,vector,,,102,42,321,0.078697,0
stopwords+stemming,vector,,,102,43,724,0.078598,0
stopwords+stemming,vector,,,102,44,482,0.078172,0
stopwords+stemming,vector,,,102,45,880,0.077747,0
stopwords+stemming,vector,,,102,46,720,0.077429,0
stopwords+stemming,vector,,,102,47,1111,0.076381,0
stopwords+stemming,vector,,,102,48,336,0.073800,0
stopwords+stemming,vector,,,102,49,60,0.073542,0
stopwords+stemming,vector,,,102,50,395,0.073264,0
stopwords+stemming,vector,,,102,51,11,0.073228,0
stopwords+stemming,vector,,,102,52,1363,0.073045,0
stopwords+stemming,vector,,,102,53,1233,0.072543,0
stopwords+stemming,vector,,,102,54,1078,0.072314,0
stopwords+stemming,vector,,,102,55,901,0.072310,0
stopwords+stemming,vector,,,102,56,442,0.072000,0
stopwords+stemming,vector,,,102,57,948,0.071362,0
stopwords+stemming,vector,,,102,58,827,0.070991,0
stopwords+stemming,vector,,,102,59,884,0.070000,0
stopwords+stemming,vector,,,102,60,1028,0.069721,0
stopwords+stemming,vector,,,102,61,1000,0.069463,0
stopwords+stemming,vector,,,102,62,525,0.068660,0
stopwords+stemming,vector,,,102,63,798,0.068004,0
stopwords+stemming,vector,,,102,64,51,0.067592,0
stopwords+stemming,vector,,,102,65,1339,0.066904,0
stopwords+stemming,vector,,,102,66,726,0.066420,0
stopwords+stemming,vector,,,102,67,102,0.065676,0
stopwords+stemming,vector,,,102,68,92,0.065399,0
stopwords+stemming,vector,,,102,69,1342,0.065270,0
stopwords+stemming,vector,,,102,70,679,0.064897,0
stopwords+stemming,vector,,,102,71,497,0.064444,0
stopwords+stemming,vector,,,102,72,1290,0.064267,0
stopwords+stemming,vector,,,102,73,132,0.064259,0
stopwords+stemming,vector,,,102,74,658,0.064041,0
stopwords+stemming,vector,,,102,75,12,0.063690,0
stopwords+stemming,vector,,,102,76,100,0.063587,0
stopwords+stemming,vector,,,102,77,67,0.063190,0
stopwords+stemming,vector,,,102,78,47,0.062889,0
stopwords+stemming,vector,,,102,79,1294,0.062694,0
stopwords+stemming,vector,,,102,80,1235,0.060910,0
stopwords+stemming,vector,,,102,81,712,0.060722,0
stopwords+stemming,vector,,,102,82,172,0.060620,0
stopwords+stemming,vector,,,102,83,981,0.060512,0
stopwords+stemming,vector,,,102,84,270,0.060382,0
stopwords+stemming,vector,,,102,85,1309,0.060134,0
stopwords+stemming,vector,,,102,86,834,0.059733,0
stopwords+stemming,vector,,,102,87,905,0.059509,0
stopwords+stemming,vector,,,102,88,909,0.059408,0
stopwords+stemming,vector,,,102,89,1166,0.059292,0
stopwords+stemming,vector,,,102,90,723,0.058723,0
stopwords+stemming,vector,,,102,91,939,0.058692,0
stopwords+stemming,vector,,,102,92,797,0.058324,0
stopwords+stemming,vector,,,102,93,951,0.058200,0
stopwords+stemming,vector,,,102,94,440,0.057850,0
stopwords+stemming,vector,,,102,95,1,0.057399,0
stopwords+stemming,vector,,,102,96,464,0.056871,0
stopwords+stemming,vector,,,102,97,1248,0.056850,0
stopwords+stemming,vector,,,102,98,119,0.056449,0
stopwords+stemming,vector,,,102,99,790,0.056066,0
stopwords+stemming,vector,,,102,100,1337,0.055960,0
stopwords+stemming,vector,,,103,1,761,0.421213,0
stopwords+stemming,vector,,,103,2,1048,0.304675,0
stopwords+stemming,vector,,,103,3,1050,0.286123,0
stopwords+stemming,vector,,,103,4,1049,0.250202,0
stopwords+stemming,vector,,,103,5,1214,0.211436,0
stopwords+stemming,vector,,,103,6,956,0.208431,0
stopwords+stemming,vector,,,103,7,720,0.194848,0
stopwords+stemming,vector,,,103,8,483,0.181858,0
stopwords+stemming,vector,,,103,9,951,0.180632,0
stopwords+stemming,vector,,,103,10,1126,0.177677,0
stopwords+stemming,vector,,,103,11,770,0.177439,0
stopwords+stemming,vector,,,103,12,411,0.162133,0
stopwords+stemming,vector,,,103,13,251,0.154651,0
stopwords+stemming,vector,,,103,14,1127,0.149218,0
stopwords+stemming,vector,,,103,15,669,0.147519,0
stopwords+stemming,vector,,,103,16,1128,0.138802,0
stopwords+stemming,vector,,,103,17,1038,0.131395,0
stopwords+stemming,vector,,,103,18,1119,0.125360,0
stopwords+stemming,vector,,,103,19,1253,0.124414,0
stopwords+stemming,vector,,,103,20,1211,0.121559,0
stopwords+stemming,vector,,,103,21,906,0.120792,0
stopwords+stemming,vector,,,103,22,1069,0.116368,0
stopwords+stemming,vector,,,103,23,35,0.116355,0
stopwords+stemming,vector,,,103,24,1027,0.114618,0
stopwords+stemming,vector,,,103,25,265,0.110333,0
stopwords+stemming,vector,,,103,26,1369,0.106663,0
stopwords+stemming,vector,,,103,27,440,0.102856,0
stopwords+stemming,vector,,,103,28,1196,0.101482,0
stopwords+stemming,vector,,,103,29,1151,0.099993,0
stopwords+stemming,vector,,,103,30,533,0.099645,0
stopwords+stemming,vector,,,103,31,182,0.096198,0
stopwords+stemming,vector,,,103,32,1034,0.093418,0
stopwords+stemming,vector,,,103,33,317,0.092914,0
stopwords+stemming,vector,,,103,34,36,0.090599,0
stopwords+stemming,vector,,,103,35,1174,0.090487,0
stopwords+stemming,vector,,,103,36,1146,0.089869,0
stopwords+stemming,vector,,,103,37,771,0.089707,0
stopwords+stemming,vector,,,103,38,1190,0.089669,0
stopwords+stemming,vector,,,103,39,1051,0.088764,0
stopwords+stemming,vector,,,103,40,888,0.088012,0
stopwords+stemming,vector,,,103,41,925,0.087865,0
stopwords+stemming,vector,,,103,42,329,0.087379,0
stopwords+stemming,vector,,,103,43,96,0.086358,0
stopwords+stemming,vector,,,103,44,1204,0.085453,0
stopwords+stemming,vector,,,103,45,161,0.085407,0
stopwords+stemming,vector,,,103,46,824,0.083893,0
stopwords+stemming,vector,,,103,47,826,0.083041,3
stopwords+stemming,vector,,,103,48,400,0.082891,0
stopwords+stemming,vector,,,103,49,31,0.081707,0
stopwords+stemming,vector,,,103,50,642,0.080928,0
stopwords+stemming,vector,,,103,51,932,0.080798,0
stopwords+stemming,vector,,,103,52,885,0.078824,0
stopwords+stemming,vector,,,103,53,558,0.077566,0
stopwords+stemming,vector,,,103,54,957,0.076984,0
stopwords+stemming,vector,,,103,55,1145,0.076088,0
stopwords+stemming,vector,,,103,56,1334,0.076050,0
stopwords+stemming,vector,,,103,57,862,0.075985,0
stopwords+stemming,vector,,,103,58,1037,0.075283,0
stopwords+stemming,vector,,,103,59,887,0.074050,0
stopwords+stemming,vector,,,103,60,41,0.073735,0
stopwords+stemming,vector,,,103,61,1117,0.073234,0
stopwords+stemming,vector,,,103,62,441,0.072546,0
stopwords+stemming,vector,,,103,63,1234,0.072067,0
stopwords+stemming,vector,,,103,64,1015,0.071360,0
stopwords+stemming,vector,,,103,65,741,0.071325,0
stopwords+stemming,vector,,,103,66,897,0.070849,0
stopwords+stemming,vector,,,103,67,769,0.070533,0
stopwords+stemming,vector,,,103,68,1177,0.069508,0
stopwords+stemming,vector,,,103,69,882,0.069265,0
stopwords+stemming,vector,,,103,70,1013,0.068890,0
stopwords+stemming,vector,,,103,71,122,0.068855,0
stopwords+stemming,vector,,,103,72,798,0.068630,0
stopwords+stemming,vector,,,103,73,823,0.068078,0
stopwords+stemming,vector,,,103,74,1359,0.068058,0
stopwords+stemming,vector,,,103,75,328,0.067467,0
stopwords+stemming,vector,,,103,76,1131,0.067090,0
stopwords+stemming,vector,,,103,77,831,0.065866,0
stopwords+stemming,vector,,,103,78,1026,0.065804,0
stopwords+stemming,vector,,,103,79,1023,0.065669,0
stopwords+stemming,vector,,,103,80,1205,0.065192,0
stopwords+stemming,vector,,,103,81,149,0.064989,0
stopwords+stemming,vector,,,103,82,142,0.064123,0
stopwords+stemming,vector,,,103,83,1178,0.064075,0
stopwords+stemming,vector,,,103,84,1121,0.064059,0
stopwords+stemming,vector,,,103,85,915,0.063150,0
stopwords+stemming,vector,,,103,86,44,0.062269,0
stopwords+stemming,vector,,,103,87,19,0.062148,0
stopwords+stemming,vector,,,103,88,1080,0.060278,0
stopwords+stemming,vector,,,103,89,1042,0.058843,0
stopwords+stemming,vector,,,103,90,907,0.058435,0
stopwords+stemming,vector,,,103,91,1017,0.058027,0
stopwords+stemming,vector,,,103,92,1031,0.057889,0
stopwords+stemming,vector,,,103,93,158,0.057722,0
stopwords+stemming,vector,,,103,94,1053,0.056368,0
stopwords+stemming,vector,,,103,95,1399,0.056137,0
stopwords+stemming,vector,,,103,96,1172,0.055798,0
stopwords+stemming,vector,,,103,97,763,0.055730,0
stopwords+stemming,vector,,,103,98,1218,0.055532,0
stopwords+stemming,vector,,,103,99,760,0.055332,0
stopwords+stemming,vector,,,103,100,422,0.055054,0
stopwords+stemming,vector,,,104,1,762,0.292422,0
stopwords+stemming,vector,,,104,2,1177,0.216983,0
stopwords+stemming,vector,,,104,3,910,0.193820,0
stopwords+stemming,vector,,,104,4,1024,0.191264,0
stopwords+stemming,vector,,,104,5,644,0.178466,0
stopwords+stemming,vector,,,104,6,462,0.171082,0
stopwords+stemming,vector,,,104,7,760,0.169012,0
stopwords+stemming,vector,,,104,8,913,0.162814,0
stopwords+stemming,vector,,,104,9,824,0.159982,0
stopwords+stemming,vector,,,104,10,837,0.153034,3
stopwords+stemming,vector,,,104,11,819,0.152176,0
stopwords+stemming,vector,,,104,12,1023,0.148718,0
stopwords+stemming,vector,,,104,13,29,0.144302,0
stopwords+stemming,vector,,,104,14,840,0.135663,0
stopwords+stemming,vector,,,104,15,826,0.129441,0
stopwords+stemming,vector,,,104,16,957,0.124018,0
stopwords+stemming,vector,,,104,17,1122,0.123633,0
stopwords+stemming,vector,,,104,18,821,0.123028,0
stopwords+stemming,vector,,,104,19,818,0.121843,0
stopwords+stemming,vector,,,104,20,1042,0.118244,0
stopwords+stemming,vector,,,104,21,866,0.118168,0
stopwords+stemming,vector,,,104,22,952,0.116906,0
stopwords+stemming,vector,,,104,23,1029,0.110904,0
stopwords+stemming,vector,,,104,24,825,0.108411,0
stopwords+stemming,vector,,,104,25,863,0.106067,0
stopwords+stemming,vector,,,104,26,897,0.105790,0
stopwords+stemming,vector,,,104,27,1117,0.105131,0
stopwords+stemming,vector,,,104,28,1316,0.103030,0
stopwords+stemming,vector,,,104,29,754,0.101155,0
stopwords+stemming,vector,,,104,30,833,0.098961,3
stopwords+stemming,vector,,,104,31,1126,0.097873,0
stopwords+stemming,vector,,,104,32,820,0.097243,0
stopwords+stemming,vector,,,104,33,870,0.096572,0
stopwords+stemming,vector,,,104,34,492,0.096292,0
stopwords+stemming,vector,,,104,35,51,0.096249,0
stopwords+stemming,vector,,,104,36,42,0.095593,0
stopwords+stemming,vector,,,104,37,1043,0.095140,0
stopwords+stemming,vector,,,104,38,735,0.094910,0
stopwords+stemming,vector,,,104,39,1121,0.094768,0
stopwords+stemming,vector,,,104,40,1119,0.090794,0
stopwords+stemming,vector,,,104,41,777,0.088893,0
stopwords+stemming,vector,,,104,42,817,0.088410,0
stopwords+stemming,vector,,,104,43,1059,0.087376,0
stopwords+stemming,vector,,,104,44,75,0.085592,0
stopwords+stemming,vector,,,104,45,647,0.084586,0
stopwords+stemming,vector,,,104,46,1294,0.084248,0
stopwords+stemming,vector,,,104,47,761,0.082658,0
stopwords+stemming,vector,,,104,48,726,0.081498,0
stopwords+stemming,vector,,,104,49,853,0.081450,0
stopwords+stemming,vector,,,104,50,925,0.081352,0
stopwords+stemming,vector,,,104,51,734,0.080438,0
stopwords+stemming,vector,,,104,52,1015,0.080035,0
stopwords+stemming,vector,,,104,53,888,0.079934,0
stopwords+stemming,vector,,,104,54,1076,0.079889,0
stopwords+stemming,vector,,,104,55,1019,0.079401,0
stopwords+stemming,vector,,,104,56,829,0.079054,0
stopwords+stemming,vector,,,104,57,835,0.078545,3
stopwords+stemming,vector,,,104,58,207,0.077298,0
stopwords+stemming,vector,,,104,59,1363,0.076669,0
stopwords+stemming,vector,,,104,60,836,0.075848,3
stopwords+stemming,vector,,,104,61,1172,0.075848,0
stopwords+stemming,vector,,,104,62,450,0.075255,0
stopwords+stemming,vector,,,104,63,1112,0.074689,0
stopwords+stemming,vector,,,104,64,592,0.072938,0
stopwords+stemming,vector,,,104,65,325,0.072707,0
stopwords+stemming,vector,,,104,66,743,0.072579,0
stopwords+stemming,vector,,,104,67,1154,0.072057,0
stopwords+stemming,vector,,,104,68,789,0.070663,0
stopwords+stemming,vector,,,104,69,767,0.070652,0
stopwords+stemming,vector,,,104,70,493,0.070101,0
stopwords+stemming,vector,,,104,71,659,0.069827,0
stopwords+stemming,vector,,,104,72,1365,0.069523,0
stopwords+stemming,vector,,,104,73,938,0.069448,0
stopwords+stemming,vector,,,104,74,1073,0.069208,0
stopwords+stemming,vector,,,104,75,955,0.069092,0
stopwords+stemming,vector,,,104,76,744,0.069058,0
stopwords+stemming,vector,,,104,77,1025,0.068286,0
stopwords+stemming,vector,,,104,78,553,0.068197,0
stopwords+stemming,vector,,,104,79,1178,0.067552,0
stopwords+stemming,vector,,,104,80,1048,0.067526,0
stopwords+stemming,vector,,,104,81,1257,0.067276,0
stopwords+stemming,vector,,,104,82,739,0.066954,0
stopwords+stemming,vector,,,104,83,1035,0.066749,0
stopwords+stemming,vector,,,104,84,1100,0.066249,0
stopwords+stemming,vector,,,104,85,203,0.066151,0
stopwords+stemming,vector,,,104,86,1386,0.066097,0
stopwords+stemming,vector,,,104,87,1099,0.065878,0
stopwords+stemming,vector,,,104,88,1096,0.064914,0
stopwords+stemming,vector,,,104,89,13,0.064660,0
stopwords+stemming,vector,,,104,90,550,0.063936,0
stopwords+stemming,vector,,,104,91,642,0.063521,0
stopwords+stemming,vector,,,104,92,1026,0.063325,0
stopwords+stemming,vector,,,104,93,1098,0.063199,0
stopwords+stemming,vector,,,104,94,981,0.062661,0
stopwords+stemming,vector,,,104,95,393,0.062524,0
stopwords+stemming,vector,,,104,96,463,0.061745,0
stopwords+stemming,vector,,,104,97,11,0.061743,0
stopwords+stemming,vector,,,104,98,9,0.061420,0
stopwords+stemming,vector,,,104,99,664,0.061401,0
stopwords+stemming,vector,,,104,100,707,0.061045,0
stopwords+stemming,vector,,,105,1,848,0.444285,3
stopwords+stemming,vector,,,105,2,764,0.371849,0
stopwords+stemming,vector,,,105,3,847,0.214102,4
stopwords+stemming,vector,,,105,4,846,0.167795,4
stopwords+stemming,vector,,,105,5,953,0.164115,0
stopwords+stemming,vector,,,105,6,117,0.163679,0
stopwords+stemming,vector,,,105,7,1068,0.157449,0
stopwords+stemming,vector,,,105,8,1067,0.154850,0
stopwords+stemming,vector,,,105,9,1029,0.144238,0
stopwords+stemming,vector,,,105,10,407,0.142309,0
stopwords+stemming,vector,,,105,11,743,0.136892,0
stopwords+stemming,vector,,,105,12,1126,0.134124,0
stopwords+stemming,vector,,,105,13,763,0.130201,0
stopwords+stemming,vector,,,105,14,1037,0.129527,0
stopwords+stemming,vector,,,105,15,1026,0.129516,0
stopwords+stemming,vector,,,105,16,1071,0.129035,0
stopwords+stemming,vector,,,105,17,974,0.119811,0
stopwords+stemming,vector,,,105,18,739,0.118751,0
stopwords+stemming,vector,,,105,19,951,0.115576,0
stopwords+stemming,vector,,,105,20,887,0.114332,0
stopwords+stemming,vector,,,105,21,1374,0.113629,0
stopwords+stemming,vector,,,105,22,958,0.111660,0
stopwords+stemming,vector,,,105,23,236,0.110846,0
stopwords+stemming,vector,,,105,24,897,0.110747,0
stopwords+stemming,vector,,,105,25,821,0.107710,0
stopwords+stemming,vector,,,105,26,1288,0.107657,0
stopwords+stemming,vector,,,105,27,1017,0.105788,0
stopwords+stemming,vector,,,105,28,1023,0.105745,0
stopwords+stemming,vector,,,105,29,42,0.104340,0
stopwords+stemming,vector,,,105,30,1129,0.101553,0
stopwords+stemming,vector,,,105,31,841,0.100190,0
stopwords+stemming,vector,,,105,32,1036,0.098361,0
stopwords+stemming,vector,,,105,33,828,0.097215,0
stopwords+stemming,vector,,,105,34,47,0.096914,0
stopwords+stemming,vector,,,105,35,1018,0.096018,0
stopwords+stemming,vector,,,105,36,844,0.095801,4
stopwords+stemming,vector,,,105,37,839,0.095438,0
stopwords+stemming,vector,,,105,38,102,0.095396,0
stopwords+stemming,vector,,,105,39,851,0.094879,0
stopwords+stemming,vector,,,105,40,268,0.094349,0
stopwords+stemming,vector,,,105,41,955,0.093117,0
stopwords+stemming,vector,,,105,42,885,0.092811,0
stopwords+stemming,vector,,,105,43,886,0.092759,0
stopwords+stemming,vector,,,105,44,890,0.092481,0
stopwords+stemming,vector,,,105,45,1012,0.092403,0
stopwords+stemming,vector,,,105,46,1252,0.091573,0
stopwords+stemming,vector,,,105,47,838,0.091220,0
stopwords+stemming,vector,,,105,48,1039,0.089246,0
stopwords+stemming,vector,,,105,49,1013,0.088638,0
stopwords+stemming,vector,,,105,50,889,0.088635,0
stopwords+stemming,vector,,,105,51,1034,0.087721,0
stopwords+stemming,vector,,,105,52,1070,0.087293,0
stopwords+stemming,vector,,,105,53,1051,0.087171,0
stopwords+stemming,vector,,,105,54,1019,0.086548,0
stopwords+stemming,vector,,,105,55,854,0.086428,0
stopwords+stemming,vector,,,105,56,769,0.086253,0
stopwords+stemming,vector,,,105,57,153,0.084451,0
stopwords+stemming,vector,,,105,58,1024,0.084002,0
stopwords+stemming,vector,,,105,59,741,0.083982,0
stopwords+stemming,vector,,,105,60,1118,0.082799,0
stopwords+stemming,vector,,,105,61,740,0.082219,0
stopwords+stemming,vector,,,105,62,843,0.082102,0
stopwords+stemming,vector,,,105,63,853,0.081771,0
stopwords+stemming,vector,,,105,64,1052,0.081758,0
stopwords+stemming,vector,,,105,65,966,0.081694,0
stopwords+stemming,vector,,,105,66,1172,0.081331,0
stopwords+stemming,vector,,,105,67,1123,0.080711,0
stopwords+stemming,vector,,,105,68,1171,0.079953,0
stopwords+stemming,vector,,,105,69,1120,0.079425,0
stopwords+stemming,vector,,,105,70,1043,0.079364,0
stopwords+stemming,vector,,,105,71,1020,0.078304,0
stopwords+stemming,vector,,,105,72,1015,0.077970,0
stopwords+stemming,vector,,,105,73,1030,0.077816,0
stopwords+stemming,vector,,,105,74,1134,0.077724,0
stopwords+stemming,vector,,,105,75,728,0.076360,0
stopwords+stemming,vector,,,105,76,1025,0.076286,0
stopwords+stemming,vector,,,105,77,765,0.076268,0
stopwords+stemming,vector,,,105,78,251,0.075330,0
stopwords+stemming,vector,,,105,79,930,0.075114,0
stopwords+stemming,vector,,,105,80,1042,0.073840,0
stopwords+stemming,vector,,,105,81,1038,0.073362,0
stopwords+stemming,vector,,,105,82,929,0.072592,0
stopwords+stemming,vector,,,105,83,1016,0.071186,0
stopwords+stemming,vector,,,105,84,926,0.071015,0
stopwords+stemming,vector,,,105,85,1079,0.070790,0
stopwords+stemming,vector,,,105,86,852,0.069766,0
stopwords+stemming,vector,,,105,87,723,0.069588,0
stopwords+stemming,vector,,,105,88,935,0.068194,0
stopwords+stemming,vector,,,105,89,826,0.067948,0
stopwords+stemming,vector,,,105,90,908,0.067248,0
stopwords+stemming,vector,,,105,91,934,0.066868,0
stopwords+stemming,vector,,,105,92,1298,0.066615,0
stopwords+stemming,vector,,,105,93,1135,0.066549,0
stopwords+stemming,vector,,,105,94,36,0.065624,0
stopwords+stemming,vector,,,105,95,950,0.064308,0
stopwords+stemming,vector,,,105,96,849,0.064205,0
stopwords+stemming,vector,,,105,97,1014,0.064028,0
stopwords+stemming,vector,,,105,98,760,0.063235,0
stopwords+stemming,vector,,,105,99,1066,0.062540,0
stopwords+stemming,vector,,,105,100,522,0.062237,0
stopwords+stemming,vector,,,106,1,847,0.276556,2
stopwords+stemming,vector,,,106,2,848,0.249862,0
stopwords+stemming,vector,,,106,3,953,0.232418,0
stopwords+stemming,vector,,,106,4,1036,0.214809,0
stopwords+stemming,vector,,,106,5,728,0.187696,0
stopwords+stemming,vector,,,106,6,844,0.185184,4
stopwords+stemming,vector,,,106,7,764,0.181697,0
stopwords+stemming,vector,,,106,8,1043,0.174864,0
stopwords+stemming,vector,,,106,9,594,0.164236,0
stopwords+stemming,vector,,,106,10,1042,0.162692,0
stopwords+stemming,vector,,,106,11,1038,0.161640,0
stopwords+stemming,vector,,,106,12,846,0.160365,3
stopwords+stemming,vector,,,106,13,1037,0.159880,0
stopwords+stemming,vector,,,106,14,930,0.158483,0
stopwords+stemming,vector,,,106,15,887,0.158279,0
stopwords+stemming,vector,,,106,16,1298,0.158147,0
stopwords+stemming,vector,,,106,17,1070,0.154899,0
stopwords+stemming,vector,,,106,18,723,0.153323,0
stopwords+stemming,vector,,,106,19,1118,0.149480,0
stopwords+stemming,vector,,,106,20,739,0.146339,0
stopwords+stemming,vector,,,106,21,908,0.145793,0
stopwords+stemming,vector,,,106,22,1126,0.145731,0
stopwords+stemming,vector,,,106,23,886,0.144266,0
stopwords+stemming,vector,,,106,24,322,0.140009,0
stopwords+stemming,vector,,,106,25,1252,0.137933,0
